SKU;Descricao SKU;PEP;Cod. ;Desc. BIOS;PLM
3053794;POSITIVO MASTER N2240 T4256N2WA;SEMPEP;11189831;BIOS POSITIVO N14KP6-TG V1.04.X EC1.13 P;N14KP6-TG
3053795;POSITIVO MASTER N2240 F8256N2WA;H4-00759;11189831;BIOS POSITIVO N14KP6-TG V1.04.X EC1.13 P;N14KP6-TG
3053796;POSITIVO MASTER N6440 F7512N10A-2;SEMPEP;11203402;BIOS DN50E_4.0.2.XD10.I219V.P NC DIAG;DN50E
3053802;POSITIVO MASTER N6440 T7256N10A-1;SEMPEP;11198607;BIOS DN50E_3.4.1.XD10.I219V.P_NC_PD;DN50E
3053803;POSITIVO MASTER N6440 T7512N10A;SEMPEP;11203402;BIOS DN50E_4.0.2.XD10.I219V.P NC DIAG;DN50E
3053804;POSITIVO MASTER N1250 P4128N2NSAXA GEN4;SEMPEP;11189824;BIOS N14DP9 V1.23.X EC R-Ctrl PD;N14DP9
3053813;POSITIVO MASTER N6440 T8512N10A-2;SEMPEP;11203402;BIOS DN50E_4.0.2.XD10.I219V.P NC DIAG;DN50E
3053822;POSITIVO MASTER N6440 F7256N10A;SEMPEP;11202379;BIOS DN50E_3.8.5.X.I219V.P NC PD;DN50E
3053824;POSITIVO MASTER N6440 F7256N10A-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053833;POSITIVO MASTER N4350 T8256N1NSDWA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053834;POSITIVO MASTER N4340 F8256N1NSDWA-2;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053835;POSITIVO MASTER N4340 F8256N1NSDWA-1;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053842;POSITIVO MASTER N6440 S91T0N1XC;SEMPEP;11206007;BIOS_DN50E_I219V_RPL_4.7.X.RPL NC PD;DN50E-RPL
3053854;POSITIVO MASTER N6440 F7256N1XC-3;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053857;POSITIVO MASTER N8440 F8256N10A-1;SEMPEP;11206007;BIOS_DN50E_I219V_RPL_4.7.X.RPL NC PD;DN50E-RPL
3053862;POSITIVO MASTER N6440 F8256N1XC-3;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053863;POSITIVO MASTER N4340 F8256N1NSDWA-3;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053864;POSITIVO MASTER N4350 F8256N1NSDWA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053865;POSITIVO MASTER N4350 F8256N1NSDWA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053866;POSITIVO MASTER N6440 F7256N1XC-4;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053882;POSITIVO MASTER N6440 S71T0N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053883;POSITIVO MASTER N6440 T8256N10A-3;SEMPEP;11209563;BIOS_DN50E_RPL_6.4.1.X.D10_I219V.P DIAG;DN50E-RPL
3053884;POSITIVO MASTER N6440 F7256N1XC-5;SEMPEP;11216635;BIOS_DN50E_4.3.X_I219V_MASTER _MENU;DN50E
3053885;POSITIVO MASTER N6445 I9512N20A;SEMPEP;11212099;BIOS 1.33.4.X.H2.P - ARN50-RMB;ARN50
3053885;POSITIVO MASTER N6445 I9512N20A;SEMPEP;11216181;BIOS MASTER ARN50-PNX V2.19X CP PD ;ARN50-PNX
3053886;POSITIVO MASTER N6445 H825660A;SEMPEP;11216181;BIOS MASTER ARN50-PNX V2.19X CP PD;ARN50-PNX
3053912;POSITIVO MASTER N2240 T8256N2AA;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053922;POSITIVO MASTER N8440 F7256N10A;SEMPEP;11209562;BIOS_DN50E_RPL_6.4.1.X.D10_I219LM.P DIAG;DN50E
3053932;POSITIVO MASTER N6440 F8256N1XC-4;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053942;POSITIVO MASTER N6440 T8256N10A-4;SEMPEP;11212288;BIOS_DN50E_4.3.2.XD10G12.I219V.P NC PMCR;DN50E
3053953;POSITIVO MASTER N6445 H1651260A;SEMPEP;11216181;BIOS MASTER ARN50-PNX V2.19X CP PD;ARN50-PNX
3053995;POS MASTER N1250 C4128N2NSAXC-1 GEN5;SEMPEP;11198602;BIOS N14DP9R V1.09.X_EC R-LINK PD;N14DP9R
3054014;POSITIVO MASTER N4350 F7512N1NSD0A-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3054015;POSITIVO MASTER N4350 F8512N1NSD0A-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3054016;POSITIVO MASTER N4350 T8256N1NSD0A;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3054017;POSITIVO MASTER N6440 T8256N1XC-1;SEMPEP;11209595;BIOS_DN50E_4.3.X_I219V_MASTER;DN50E
3054021;POSITIVO MASTER N6445 H8256N20A-1;SEMPEP;11216350;BIOS ARN50 V1.37X EC1.37_CP MASTER;ARN50
3054032;POSITIVO MASTER N6445 H3-04352;H3-04352;11211785;BIOS ARN50_1.33.4.XD10.H2.P EC V1.33 RMB;ARN50
3054042;POS MASTER N6445 H3-04370 IT14;H3-04370;11212426;BIOS ARN50-140H V1.36.6.XD20.H2.P EC_MN;ARN50
3054052;POSITIVO MASTER N6445 H8512N20A-2;SEMPEP;11217149;BIOS ARN50_V1.36.6.XD20CP.H2.P_RMB_NS;ARN50
3054064;POSITIVO MASTER N8440 F8512N10A-2;SEMPEP;11209588;BIOS_DN50E_4.3.1.X.D10_I219LM.P DIAG;DN50E
3054092;POSITIVO MASTER N6440 F7512N10A-3;SEMPEP;11209589;BIOS_DN50E_4.3.1.X.D10_I219V.P DIAG;DN50E
3054112;POSITIVO MASTER N6440 T7256N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD;DN50E
3054122;POSITIVO MASTER N6440 F8256N1XC-5;SEMPEP;11212184;BIOS_DN50E_RPL_6.7.X_I219V_CP_MASTER;DN50E-RPL
3054145;POS MASTER N6445 H3-04370 UFBA IT14;H3-04370;11212426;BIOS ARN50-140H V1.36.6.XD20.H2.P EC_MN;ARN50
3054153;POSITIVO MASTER N8450 F165127XC;SEMPEP;11212486;BIOS_MTN50_V4.02.2.XD22.I219LM.P;MTN50
3054155;POS MASTER N6445 H3-04370 IT14 CAR;H3-04370;11212426;BIOS ARN50-140H V1.36.6.XD20.H2.P EC_MN;ARN50
3054163;POSITIVO MASTER N6440 F7512N10A-4;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054172;POSITIVO MASTER N8440 F7512N1XC;SEMPEP;11216606;BIOS DN50-AD MN V4.5.5.XD21.I219LM.P NAC;DN50E
3054173;POSITIVO MASTER N8450 F165127XC-1;SEMPEP;11212404;BIOS_MTN50_V4.02.X_I219LM_ECV0.22;MTN50
3054175;POSITIVO MASTER N6440 T8256N10A-5;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054183;POSITIVO MASTER N6445 H8256N20A;SEMPEP;11216350;BIOS ARN50 V1.37X EC1.37_CP MASTER;ARN50
3054184;POSITIVO MASTER N6445 I8512N20A;SEMPEP;11216350;BIOS ARN50 V1.37X EC1.37_CP MASTER;ARN50
3054185;POSITIVO MASTER N6445 H165126XC;SEMPEP;11216181;BIOS MASTER ARN50-PNX V2.19X CP PD;ARN50-PNX
3054192;POSITIVO MASTER N8450 F322567XC;SEMPEP;11212404;BIOS_MTN50_V4.02.X_I219LM_ECV0.22;MTN50
3054193;POSITIVO MASTER N8450 F82567XC;SEMPEP;11212404;BIOS_MTN50_V4.02.X_I219LM_ECV0.22;MTN50
3054195;POSITIVO MASTER N6440 F7512N10A-1;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054197;POSITIVO MASTER N6440 S7512N10A-2;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054198;POSITIVO MASTER N6440 S9512N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD;DN50E
3054199;POSITIVO MASTER N6440 T8256N1XC-2;SEMPEP;11212184;BIOS_DN50E_RPL_6.7.X_I219V_CP_MASTER;DN50E
3054202;POSITIVO MASTER N6440 F8512N10A-3;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054203;POSITIVO MASTER N6440 F7512N1XC-2;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054204;POSITIVO MASTER N8450 F1651270A;SEMPEP;11212486;BIOS_MTN50_V4.02.2.XD22.I219LM.P;MTN50
3054216;POSITIVO MASTER N6440 T7256N1XC-1;SEMPEP;11212182;BIOS_DN50E_RPL_6.7.X_I219LM_CP_MASTER;DN50E-RPL
3054217;POSITIVO MASTER N6440 T7256N1XC-2;SEMPEP;11212184;BIOS_DN50E_RPL_6.7.X_I219V_CP_MASTER;DN50E
3054218;POSITIVO MASTER N6440 S7256N1XC-3;SEMPEP;11212477;BIOS DN50E-ADL V4.3.X_I219V_ECV1.19_MN;DN50E
3054219;POSITIVO MASTER N6445 H162566WC;SEMPEP;11216181;BIOS MASTER ARN50-PNX V2.19X CP PD;ARN50-PNX
3054220;POSITIVO MASTER N6440 F8256N10A-2;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054242;POSITIVO MASTER N6440 F8256N1XC-6;SEMPEP;11212182;BIOS_DN50E_RPL_6.7.X_I219LM_CP_MASTER;DN50E-RPL
3054243;POSITIVO MASTER N6440 F7256N1XC-6;SEMPEP;11212182;BIOS_DN50E_RPL_6.7.X_I219LM_CP_MASTER;DN50E-RPL
3054245;POSITIVO MASTER N6445 H8512N20A-2;SEMPEP;11217149;BIOS ARN50_V1.36.6.XD20CP.H2.P_RMB_NS;ARN50
3054246;POSITIVO MASTER N6440 F7256N1XC-6;SEMPEP;11212184;BIOS_DN50E_RPL_6.7.X_I219V_CP_MASTER;DN50E
3054247;POSITIVO MASTER N6440 F8256N1XC-6;SEMPEP;11212184;BIOS_DN50E_RPL_6.7.X_I219V_CP_MASTER;DN50E
3054252;POSITIVO MASTER N6440 S7256N1XC-3;SEMPEP;11212474;BIOS DN50E-ADL V4.3.X_I219LM_ECV1.19_MN;DN50E
3054259;POSITIVO MASTER N6445 H8256N20A-2;SEMPEP;11216350;BIOS ARN50 V1.37X EC1.37_CP MASTER;ARN50
3054262;POSITIVO MASTER N8450 F162567XC;SEMPEP;11212404;BIOS_MTN50_V4.02.X_I219LM_ECV0.22;MTN50
3054264;POSITIVO MASTER N6440 S8512N10A;SEMPEP;11212477;BIOS DN50E-ADL V4.3.X_I219V_ECV1.19_MN;DN50E
3054265;POSITIVO MASTER N8440 F8512N10A;SEMPEP;11212473;BIOS DN50E-ADL V4.3.X_I219LM_ECV1.19_CP;DN50E
3054273;POSITIVO MASTER N6440 T7512N10A-1;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E
3054274;POSITIVO MASTER N6445 H1651260A-1;SEMPEP;11216181;BIOS MASTER ARN50-PNX V2.19X  CP PD;ARN50-PNX
3341161;VAIO FE14 VJFE42F11X-B0371H;H4-00759;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3341162;VAIO FE14 VJFE42F11X-B0561H;H4-00759;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3341281;VAIO FE14 VJFE42F11X-B0341H;H4-00759;11161754;BIOS N14WP6 VJFE-CML V1.029.X PD - FP;VJFE-CL
3341282;VAIO FE14 VJFE42F11X-B0531H;H4-00759;11161754;BIOS N14WP6 VJFE-CML V1.029.X PD - FP;VJFE-CL
3341300;VAIO FE14 TRANSPETRO H3-03251;H3-03251;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3341451;VAIO FE14 VJFE43F11X-B0121H;H4-00759;11194204;BIOS N14WP6 VJFE-IL V1.015.X PD FP;VJFE-IL
3341452;VAIO FE14 VJFE43F11X-B0521H;H4-00759;11194204;BIOS N14WP6 VJFE-IL V1.015.X PD FP;VJFE-IL
3341558;VAIO F15 VJFE52F11X-B0661H;H3-03392;11167799;BIOS N15WP6 VJFE-CML V1.029.X PD;VJFE-CL-V2
3341699;VAIO FE15 VJFE52F11X-B4011H;H3-03501;11175013;BIOS_N15WP6_VJFE-CML_V1.029.3.XG2.P_Sane;VJFE-CL
3341900;VAIO FE14 VJFE42F11X-B2121H;H4-01019;11194204;BIOS N14WP6 VJFE-IL V1.015.X PD FP;VJFE-IL
3341901;VAIO FE14 VJFE42F11X-B2611H;H4-01019;11194204;BIOS N14WP6 VJFE-IL V1.015.X PD FP;VJFE-IL
3341902;VAIO FE14 VJFE42F12X-B2711H;H4-01019;11194204;BIOS N14WP6 VJFE-IL V1.015.X PD FP;VJFE-IL
3341930;VAIO FE14 VJFE42F11X-B1711H;H4-00759;11161754;BIOS N14WP6 VJFE-CML V1.029.X PD - FP;VJFE-CL
3341931;VAIO FE14 VJFE42F11X-B-SKU7;H4-00759;11161754;BIOS N14WP6 VJFE-CML V1.029.X PD - FP;VJFE-CL
3341932;VAIO FE14 VJFE42F11X-B0532H;H4-00759;11161754;BIOS N14WP6 VJFE-CML V1.029.X PD - FP;VJFE-CL
3341960;VAIO FE14 VJFE42F11X-B1531H;H4-00759;11161754;BIOS N14WP6 VJFE-CML V1.029.X PD - FP;VJFE-CL
3341990;VAIO FE15 VJFE52F11X-B0531H;H4-00759;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342031;VAIO FE14 VJFE42F11X-B3211H;H3-03256;11171502;BIOS N14WP6.F1_VJFE-CML_V1.029.1.X.G1.P;VJFE-CL
3342035;VAIO FE15 VJFE52F11X-B0121H;H3-03519;11167799;BIOS N15WP6 VJFE-CML V1.029.X PD;VJFE-CL-V2
3342093;VAIO FE14 VJFE42F11X-B3021H;H4-00759;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3342094;VAIO FE14 VJFE42F11X-B3321H;H4-00759;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3342095;VAIO FE14 VJFE42F11X-B3121H;H4-00759;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3342136;VAIO FE15 VJFE52F11X-B4011H;H3-03501;11175013;BIOS_N15WP6_VJFE-CML_V1.029.3.XG2.P_Sane;VJFE-CL
3342142;VAIO FE15 VJFE52F11X-B0531H;H4-00759;11167799;BIOS N15WP6 VJFE-CML V1.029.X PD;VJFE-CL-V2
3342143;VAIO FE14 VJFE42F11X-B2831H;H3-03551;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342156;VAIO FE14JFE42F11X-B2491W;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342182;VAIO FE15JFE52F11X-B2691H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342216;VAIO FE14JFE42F11X-B0691H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342218;VAIO FE15JFE52F11X-B2991H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342226;VAIO FE14 H3-03256 QHD;H3-03256;11171502;BIOS N14WP6.F1_VJFE-CML_V1.029.1.X.G1.P;VJFE-CL
3342227;VAIO FE14JFE42F11X-B1331H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342240;VAIO FE15JFE52F11X-B3691H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342242;VAIO FE14JFE42F11X-B2021H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342305;VAIO FE14JFE42F11X-B5111H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342306;VAIO FE14JFE42F11X-B5211H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342308;VAIO FE14JFE42F11X-B5411H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342310;VAIO FE14 VJFE42F11X-B3321H;H4-00759;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3342328;VAIO FE14 VJFE42F11X-B3321H;H4-00759;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342329;VAIO FE14JFE42F11X-B3321H;H4-00759;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342335;VAIO FE15 VJFE52F11X-B3731H;H3-03633;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342350;VAIO FE14 VJFE42F11X-B3121H;H4-00759;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342351;VAIO FE14JFE42F11X-B3121H;H4-00759;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342363;VAIO FE14JFE42F11X-B1551H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342365;VAIO FE14JFE42F11X-B0394H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342366;VAIO FE14JFE42F11X-B1171H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342367;VAIO FE14JFE42F11X-B1172H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342368;VAIO FE14JFE42F11X-B3141H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342369;VAIO FE14JFE42F11X-B4021H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342374;VAIO FE14 VJFE42F11X-B0362H;H3-03630;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342374;VAIO FE14 VJFE42F11X-B0362H;H3-03630;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3342380;VAIO FE14JFE42F11X-B0395H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342381;VAIO FE14JFE42F11X-B0571H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342383;VAIO FE14JFE42F11X-B1492H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342389;VAIO FE14JFE42F11X-B1311H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342390;VAIO FE14JFE42F11X-B0572H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342391;VAIO FE14JFE42F11X-B3431H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342392;VAIO FE14JFE42F11X-B4121H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342393;VAIO FE14JFE42F11X-B2841H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342396;VAIO FE14 VJFE42F11X-B0311H;H3-03658;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3342406;VAIO FE15JFE52F11X-B2931H;H3-03669;11178504;BIOS N15WP6 VJFE-CL V2 1.036.1N.X.P;VJFE-CL-V2
3342408;VAIO FE15 VJFE52F11X-B3731H;H3-03674;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342410;VAIO FE14JFE42F11X-B1132H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342412;VAIO FE14JFE42F11X-B1222H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342431;VAIO FE14JFE44F11X-B0111H;SEMPEP;11179464;BIOS N14LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342432;VAIO FE14JFE44F11X-B0211H;SEMPEP;11179464;BIOS N14LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342433;VAIO FE14JFE44F11X-B0121H;SEMPEP;11179468;BIOS N14LP6 VJFE-ADL V1.19.X FP 55W;VJFE-ADL
3342434;VAIO FE14JFE44F11X-B0221H;SEMPEP;11179468;BIOS N14LP6 VJFE-ADL V1.19.X FP 55W;VJFE-ADL
3342435;VAIO FE14JFE44F11X-B0311H;SEMPEP;11179464;BIOS N14LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342437;VAIO FE14JFE44F11X-B0411H;SEMPEP;11179464;BIOS N14LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342438;VAIO FE14JFE44F11X-B0321H;SEMPEP;11179468;BIOS N14LP6 VJFE-ADL V1.19.X FP 55W;VJFE-ADL
3342444;VAIO FE14JFE44F11X-B0421H;SEMPEP;11179468;BIOS N14LP6 VJFE-ADL V1.19.X FP 55W;VJFE-ADL
3342445;VAIO FE14JFE44F11X-B0511H;SEMPEP;11179468;BIOS N14LP6 VJFE-ADL V1.19.X FP 55W;VJFE-ADL
3342446;VAIO FE14JFE44F11X-B0611H;SEMPEP;11179468;BIOS N14LP6 VJFE-ADL V1.19.X FP 55W;VJFE-ADL
3342447;VAIO FE15JFE54F11X-B0111H;SEMPEP;11184023;BIOS N15LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342448;VAIO FE15JFE54F11X-B0211H;SEMPEP;11184023;BIOS N15LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342448;VAIO FE15JFE54F11X-B0211H;SEMPEP;11189896;BIOS N15LP6-V2 VJFE-ADL V1.07.X 55W;VJFE-ADLV2
3342449;VAIO FE15JFE54F11X-B0311H;SEMPEP;11184023;BIOS N15LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342449;VAIO FE15JFE54F11X-B0311H;SEMPEP;11189896;BIOS N15LP6-V2 VJFE-ADL V1.07.X 55W;VJFE-ADLV2
3342450;VAIO FE15JFE54F11X-B0411H;SEMPEP;11184023;BIOS N15LP6 VJFE-ADL V1.19.X 55W;VJFE-ADL
3342470;VAIO FE14JFE42F11X-B1591H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342471;VAIO FE14JFE42F11X-B2891H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342472;VAIO FE15JFE52F11X-B5121H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342473;VAIO FE15JFE52F11X-B4111H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342474;VAIO FE14JFE42F11X-B2591H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342475;VAIO FE14JFE42F11X-B0392H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342476;VAIO FE15JFE52F11X-B2291H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342477;VAIO FE14JFE42F11X-B0361H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342478;VAIO FE15JFE52F11X-B1891H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342479;VAIO FE15JFE52F11X-B5311H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342490;VAIO FE15JFE52F11X-B1921H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342491;VAIO FE14 VJFE42F11X-B1151H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342492;VAIO FE14JFE42F11X-B1151H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342492;VAIO FE14JFE42F11X-B1151H;SEMPEP;11161753;BIOS N14WP6 VJFE-CML V1.029.X PD;VJFE-CL
3342493;VAIO FE14JFE42F11X-B1151H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342494;VAIO FE14JFE42F11X-B2321H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342498;VAIO FE14JFE42F11X-B2821H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342499;VAIO FE15JFE52F11X-B0321H;SEMPEP;11175532;BIOS N15WP6 VJFE-CL V2 V1.035.X PD;VJFE-CL-V2
3342510;VAIO FE14JFE42F11X-B1151H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342511;VAIO FE14JFE42F11X-B1151H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342512;VAIO FE14JFE42F11X-B1151H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342514;VAIO FE14JFE42F11X-B1151H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342517;VAIO FE14JFE44F11X-B0811H;SEMPEP;11179433;BIOS N14LP6 VJFE-ADL V1.18.X 35W;VJFE-ADL
3342518;VAIO FE14JFE44F11X-B0131H;SEMPEP;11190064;BIOS N14LP6 VJFE-ADL V1.20.X 55W;VJFE-ADL
3342519;VAIO FE15JFE54F11X-B0611H;SEMPEP;11179438;BIOS N15LP6 VJFE-ADL V1.18.X 35W;VJFE-ADL
3342520;VAIO FE14JFE42F11X-B1531H;SEMPEP;11175531;BIOS N14WP6 VJFE-CL V2 V1.038.X FP PD;VJFE-CL-V2
3342521;VAIO FE14JFE42F11X-B1721H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
3342522;VAIO FE14JFE42F11X-B0451H;SEMPEP;11175530;BIOS N14WP6 VJFE-CL V2 V1.037.X PD;VJFE-CL-V2
